AirPollutant,AirQualityLevel,FilterStation,Country,TypeOfMeasurementStation,City,datebegin,validity_notation
NO2,23.2,1,Italy,background,Siracusa,21/04/2016,1
NO2,31.3,1,Italy,background,Siracusa,22/04/2016,1
NO2,28.7,1,Italy,background,Siracusa,23/04/2016,1
NO2,15.5,1,Italy,background,Siracusa,24/04/2016,1
NO2,12.5,1,Italy,background,Siracusa,25/04/2016,1
NO2,13.1,1,Italy,background,Siracusa,28/04/2016,1
NO2,18.4,1,Italy,background,Siracusa,29/04/2016,1
NO2,26.3,1,Italy,background,Siracusa,30/04/2016,1
NO2,12.4,1,Italy,background,Siracusa,01/05/2016,1
NO2,32.1,1,Italy,background,Siracusa,02/05/2016,1
NO2,21.0,1,Italy,background,Siracusa,03/05/2016,1
NO2,26.8,1,Italy,background,Siracusa,04/05/2016,1
NO2,33.0,1,Italy,background,Siracusa,05/05/2016,1
NO2,33.2,1,Italy,background,Siracusa,06/05/2016,1
NO2,19.5,1,Italy,background,Siracusa,07/05/2016,1
NO2,5.4,1,Italy,background,Siracusa,08/05/2016,1
NO2,20.1,1,Italy,background,Siracusa,09/05/2016,1
NO2,32.4,1,Italy,background,Siracusa,10/05/2016,1
NO2,20.9,1,Italy,background,Siracusa,11/05/2016,1
NO2,17.8,1,Italy,background,Siracusa,12/05/2016,1
NO2,23.4,1,Italy,background,Siracusa,13/05/2016,1
NO2,20.3,1,Italy,background,Siracusa,14/05/2016,1
NO2,18.9,1,Italy,background,Siracusa,15/05/2016,1
NO2,21.5,1,Italy,background,Siracusa,16/05/2016,1
NO2,22.2,1,Italy,background,Siracusa,17/05/2016,1
NO2,27.5,1,Italy,background,Siracusa,18/05/2016,1
NO2,38.9,1,Italy,background,Siracusa,19/05/2016,1
NO2,12.3,1,Italy,background,Siracusa,20/05/2016,1
NO2,21.4,1,Italy,background,Siracusa,21/05/2016,1
NO2,25.5,1,Italy,background,Siracusa,22/05/2016,1
NO2,32.5,1,Italy,background,Siracusa,23/05/2016,1
NO2,15.3,1,Italy,background,Siracusa,24/05/2016,1
NO2,26.1,1,Italy,background,Siracusa,25/05/2016,1
NO2,30.5,1,Italy,background,Siracusa,26/05/2016,1
NO2,36.3,1,Italy,background,Siracusa,27/05/2016,1
NO2,27.9,1,Italy,background,Siracusa,28/05/2016,1
NO2,21.0,1,Italy,background,Siracusa,29/05/2016,1
NO2,16.4,1,Italy,background,Siracusa,30/05/2016,1
NO2,25.0,1,Italy,background,Siracusa,31/05/2016,1
NO2,52.0,1,Italy,background,Siracusa,01/02/2017,1
NO2,51.4,1,Italy,background,Siracusa,02/02/2017,1
NO2,54.8,1,Italy,background,Siracusa,03/02/2017,1
NO2,37.6,1,Italy,background,Siracusa,04/02/2017,1
NO2,27.1,1,Italy,background,Siracusa,05/02/2017,1
NO2,27.4,1,Italy,background,Siracusa,06/02/2017,1
NO2,39.6,1,Italy,background,Siracusa,07/02/2017,1
NO2,48.9,1,Italy,background,Siracusa,08/02/2017,1
NO2,49.6,1,Italy,background,Siracusa,09/02/2017,1
NO2,40.8,1,Italy,background,Siracusa,10/02/2017,1
NO2,34.0,1,Italy,background,Siracusa,11/02/2017,1
NO2,60.1,1,Italy,background,Siracusa,12/02/2017,1
NO2,49.0,1,Italy,background,Siracusa,13/02/2017,1
NO2,13.7,1,Italy,background,Siracusa,14/02/2017,1
NO2,30.9,1,Italy,background,Siracusa,15/02/2017,1
NO2,74.6,1,Italy,background,Siracusa,16/02/2017,1
NO2,46.7,1,Italy,background,Siracusa,17/02/2017,1
NO2,42.6,1,Italy,background,Siracusa,18/02/2017,1
NO2,10.2,1,Italy,background,Siracusa,19/02/2017,1
NO2,17.0,1,Italy,background,Siracusa,20/02/2017,1
NO2,45.2,1,Italy,background,Siracusa,21/02/2017,1
NO2,72.1,1,Italy,background,Siracusa,22/02/2017,1
NO2,61.6,1,Italy,background,Siracusa,23/02/2017,1
NO2,48.6,1,Italy,background,Siracusa,24/02/2017,1
NO2,20.6,1,Italy,background,Siracusa,25/02/2017,1
NO2,5.2,1,Italy,background,Siracusa,26/02/2017,1
NO2,7.8,1,Italy,background,Siracusa,27/02/2017,1
NO2,43.8,1,Italy,background,Siracusa,28/02/2017,1
NO2,36.6,1,Italy,background,Siracusa,01/03/2017,1
NO2,47.3,1,Italy,background,Siracusa,02/03/2017,1
NO2,50.8,1,Italy,background,Siracusa,03/03/2017,1
NO2,41.4,1,Italy,background,Siracusa,04/03/2017,1
NO2,27.1,1,Italy,background,Siracusa,05/03/2017,1
NO2,41.6,1,Italy,background,Siracusa,06/03/2017,1
NO2,24.5,1,Italy,background,Siracusa,07/03/2017,1
NO2,14.2,1,Italy,background,Siracusa,08/03/2017,1
NO2,25.8,1,Italy,background,Siracusa,09/03/2017,1
NO2,38.8,1,Italy,background,Siracusa,10/03/2017,1
NO2,10.0,1,Italy,background,Siracusa,11/03/2017,1
NO2,39.9,1,Italy,background,Siracusa,12/03/2017,1
NO2,27.6,1,Italy,background,Siracusa,13/03/2017,1
NO2,22.0,1,Italy,background,Siracusa,14/03/2017,1
NO2,34.6,1,Italy,background,Siracusa,15/03/2017,1
NO2,7.1,1,Italy,background,Siracusa,16/03/2017,1
NO2,50.4,1,Italy,background,Siracusa,17/03/2017,1
NO2,48.4,1,Italy,background,Siracusa,18/03/2017,1
NO2,31.4,1,Italy,background,Siracusa,19/03/2017,1
NO2,41.4,1,Italy,background,Siracusa,20/03/2017,1
NO2,20.8,1,Italy,background,Siracusa,21/03/2017,1
NO2,24.7,1,Italy,background,Siracusa,22/03/2017,1
NO2,46.7,1,Italy,background,Siracusa,23/03/2017,1
NO2,41.8,1,Italy,background,Siracusa,24/03/2017,1
NO2,26.7,1,Italy,background,Siracusa,25/03/2017,1
NO2,16.3,1,Italy,background,Siracusa,26/03/2017,1
NO2,17.9,1,Italy,background,Siracusa,27/03/2017,1
NO2,9.1,1,Italy,background,Siracusa,28/03/2017,1
NO2,21.7,1,Italy,background,Siracusa,29/03/2017,1
NO2,23.0,1,Italy,background,Siracusa,30/03/2017,1
NO2,40.4,1,Italy,background,Siracusa,01/04/2017,1
NO2,28.6,1,Italy,background,Siracusa,02/04/2017,1
NO2,31.9,1,Italy,background,Siracusa,03/04/2017,1
NO2,35.1,1,Italy,background,Siracusa,04/04/2017,1
NO2,31.2,1,Italy,background,Siracusa,05/04/2017,1
NO2,53.3,1,Italy,background,Siracusa,06/04/2017,1
NO2,30.9,1,Italy,background,Siracusa,07/04/2017,1
NO2,16.4,1,Italy,background,Siracusa,08/04/2017,1
NO2,10.2,1,Italy,background,Siracusa,09/04/2017,1
NO2,21.1,1,Italy,background,Siracusa,10/04/2017,1
NO2,47.9,1,Italy,background,Siracusa,11/04/2017,1
NO2,38.4,1,Italy,background,Siracusa,12/04/2017,1
NO2,37.7,1,Italy,background,Siracusa,13/04/2017,1
NO2,49.5,1,Italy,background,Siracusa,14/04/2017,1
NO2,38.5,1,Italy,background,Siracusa,15/04/2017,1
NO2,28.3,1,Italy,background,Siracusa,16/04/2017,1
NO2,18.7,1,Italy,background,Siracusa,17/04/2017,1
NO2,30.9,1,Italy,background,Siracusa,18/04/2017,1
NO2,21.1,1,Italy,background,Siracusa,19/04/2017,1
NO2,9.0,1,Italy,background,Siracusa,20/04/2017,1
NO2,22.6,1,Italy,background,Siracusa,21/04/2017,1
NO2,27.7,1,Italy,background,Siracusa,22/04/2017,1
NO2,20.1,1,Italy,background,Siracusa,23/04/2017,1
NO2,38.3,1,Italy,background,Siracusa,24/04/2017,1
NO2,15.8,1,Italy,background,Siracusa,25/04/2017,1
NO2,20.8,1,Italy,background,Siracusa,26/04/2017,1
NO2,32.8,1,Italy,background,Siracusa,27/04/2017,1
NO2,42.1,1,Italy,background,Siracusa,28/04/2017,1
NO2,6.6,1,Italy,background,Siracusa,29/04/2017,1
NO2,11.8,1,Italy,background,Siracusa,30/04/2017,1
NO2,19.0,1,Italy,background,Siracusa,01/05/2017,1
NO2,27.7,1,Italy,background,Siracusa,02/05/2017,1
NO2,33.6,1,Italy,background,Siracusa,03/05/2017,1
NO2,41.8,1,Italy,background,Siracusa,04/05/2017,1
NO2,33.8,1,Italy,background,Siracusa,05/05/2017,1
NO2,22.2,1,Italy,background,Siracusa,06/05/2017,1
NO2,17.5,1,Italy,background,Siracusa,07/05/2017,1
NO2,25.7,1,Italy,background,Siracusa,08/05/2017,1
NO2,28.3,1,Italy,background,Siracusa,09/05/2017,1
NO2,35.8,1,Italy,background,Siracusa,10/05/2017,1
NO2,33.5,1,Italy,background,Siracusa,11/05/2017,1
NO2,36.8,1,Italy,background,Siracusa,12/05/2017,1
NO2,25.4,1,Italy,background,Siracusa,13/05/2017,1
NO2,17.9,1,Italy,background,Siracusa,14/05/2017,1
NO2,26.1,1,Italy,background,Siracusa,15/05/2017,1
NO2,24.7,1,Italy,background,Siracusa,16/05/2017,1
NO2,21.9,1,Italy,background,Siracusa,17/05/2017,1
NO2,28.0,1,Italy,background,Siracusa,18/05/2017,1
NO2,36.2,1,Italy,background,Siracusa,19/05/2017,1
NO2,18.8,1,Italy,background,Siracusa,20/05/2017,1
NO2,29.7,1,Italy,background,Latina,13/03/2019,1
NO2,32.8,1,Italy,background,Latina,27/03/2019,1
NO2,29.5,1,Italy,background,Latina,01/04/2019,1
NO2,24.1,1,Italy,background,Latina,03/04/2019,1
NO2,25.9,1,Italy,background,Latina,05/04/2019,1
NO2,20.3,1,Italy,background,Latina,09/04/2019,1
NO2,25.5,1,Italy,background,Latina,13/04/2019,1
NO2,11.7,1,Italy,background,Latina,14/04/2019,1
NO2,23.3,1,Italy,background,Latina,29/04/2019,1
NO2,17.7,1,Italy,background,Latina,04/05/2019,1
NO2,16.0,1,Italy,background,Latina,11/05/2019,1
NO2,17.4,1,Italy,background,Latina,14/05/2019,1
NO2,7.9,1,Italy,background,Latina,19/05/2019,1
NO2,14.4,1,Italy,background,Latina,21/05/2019,1
NO2,15.6,1,Italy,background,Latina,22/05/2019,1
NO2,12.2,1,Italy,background,Latina,26/05/2019,1
NO2,14.5,1,Italy,background,Roma,09/02/2016,1
NO2,25.3,1,Italy,background,Roma,10/02/2016,1
NO2,25.5,1,Italy,background,Roma,29/04/2016,1
NO2,46.0,1,Italy,background,Roma,17/03/2017,1
NO2,13.6,1,Italy,background,Roma,21/05/2017,1
NO2,25.8,1,Italy,background,Roma,27/02/2018,1
NO2,34.6,1,Italy,background,Roma,14/03/2018,1
NO2,36.4,1,Italy,background,Roma,24/04/2018,1
NO2,39.0,1,Italy,background,Roma,01/04/2019,1
NO2,30.1,1,Italy,background,Roma,18/04/2019,1
NO2,17.8,1,Italy,background,Roma,15/05/2019,1
NO2,9.8,1,Italy,background,Roma,26/05/2019,1
NO2,30.5,1,Italy,background,Latina,01/02/2016,1
NO2,28.4,1,Italy,background,Latina,02/02/2016,1
NO2,30.7,1,Italy,background,Latina,03/02/2016,1
NO2,37.7,1,Italy,background,Latina,05/02/2016,1
NO2,40.2,1,Italy,background,Latina,06/02/2016,1
NO2,10.7,1,Italy,background,Latina,07/02/2016,1
NO2,21.8,1,Italy,background,Latina,09/02/2016,1
NO2,40.2,1,Italy,background,Latina,11/02/2016,1
NO2,26.2,1,Italy,background,Latina,12/02/2016,1
NO2,19.2,1,Italy,background,Latina,13/02/2016,1
NO2,12.8,1,Italy,background,Latina,14/02/2016,1
NO2,13.3,1,Italy,background,Latina,15/02/2016,1
NO2,26.0,1,Italy,background,Latina,17/02/2016,1
NO2,34.3,1,Italy,background,Latina,18/02/2016,1
NO2,43.2,1,Italy,background,Latina,19/02/2016,1
NO2,28.7,1,Italy,background,Latina,20/02/2016,1
NO2,23.9,1,Italy,background,Latina,21/02/2016,1
NO2,26.7,1,Italy,background,Latina,22/02/2016,1
NO2,28.1,1,Italy,background,Latina,23/02/2016,1
NO2,33.2,1,Italy,background,Latina,24/02/2016,1
NO2,16.6,1,Italy,background,Latina,25/02/2016,1
NO2,32.3,1,Italy,background,Latina,26/02/2016,1
NO2,9.8,1,Italy,background,Latina,27/02/2016,1
NO2,33.0,1,Italy,background,Latina,02/03/2016,1
NO2,32.6,1,Italy,background,Latina,03/03/2016,1
NO2,31.7,1,Italy,background,Latina,04/03/2016,1
NO2,17.7,1,Italy,background,Latina,05/03/2016,1
NO2,22.1,1,Italy,background,Latina,06/03/2016,1
NO2,45.5,1,Italy,background,Latina,10/03/2016,1
NO2,32.9,1,Italy,background,Latina,16/03/2016,1
NO2,40.9,1,Italy,background,Latina,17/03/2016,1
NO2,40.3,1,Italy,background,Latina,18/03/2016,1
NO2,32.7,1,Italy,background,Latina,19/03/2016,1
NO2,35.0,1,Italy,background,Latina,21/03/2016,1
NO2,35.6,1,Italy,background,Latina,24/03/2016,1
NO2,30.2,1,Italy,background,Latina,25/03/2016,1
NO2,27.3,1,Italy,background,Latina,26/03/2016,1
NO2,17.2,1,Italy,background,Latina,27/03/2016,1
NO2,19.4,1,Italy,background,Latina,06/04/2016,1
NO2,28.4,1,Italy,background,Latina,07/04/2016,1
NO2,12.8,1,Italy,background,Latina,10/04/2016,1
NO2,20.3,1,Italy,background,Latina,13/04/2016,1
NO2,19.4,1,Italy,background,Latina,15/04/2016,1
NO2,19.8,1,Italy,background,Latina,16/04/2016,1
NO2,20.1,1,Italy,background,Latina,17/04/2016,1
NO2,27.6,1,Italy,background,Latina,19/04/2016,1
NO2,31.0,1,Italy,background,Latina,20/04/2016,1
NO2,27.0,1,Italy,background,Latina,21/04/2016,1
NO2,20.8,1,Italy,background,Latina,22/04/2016,1
NO2,16.0,1,Italy,background,Latina,23/04/2016,1
NO2,14.0,1,Italy,background,Latina,25/04/2016,1
NO2,27.5,1,Italy,background,Latina,26/04/2016,1
NO2,17.2,1,Italy,background,Latina,27/04/2016,1
NO2,27.8,1,Italy,background,Latina,29/04/2016,1
NO2,16.6,1,Italy,background,Latina,30/04/2016,1
NO2,11.8,1,Italy,background,Latina,01/05/2016,1
NO2,27.4,1,Italy,background,Latina,02/05/2016,1
NO2,23.3,1,Italy,background,Latina,03/05/2016,1
NO2,19.5,1,Italy,background,Latina,04/05/2016,1
NO2,10.2,1,Italy,background,Latina,08/05/2016,1
NO2,13.6,1,Italy,background,Latina,09/05/2016,1
NO2,15.7,1,Italy,background,Latina,10/05/2016,1
NO2,14.7,1,Italy,background,Latina,11/05/2016,1
NO2,10.1,1,Italy,background,Latina,13/05/2016,1
NO2,14.2,1,Italy,background,Latina,14/05/2016,1
NO2,12.3,1,Italy,background,Latina,16/05/2016,1
NO2,11.0,1,Italy,background,Latina,18/05/2016,1
NO2,17.6,1,Italy,background,Latina,20/05/2016,1
NO2,22.4,1,Italy,background,Latina,21/05/2016,1
NO2,9.3,1,Italy,background,Latina,22/05/2016,1
NO2,15.7,1,Italy,background,Latina,23/05/2016,1
NO2,16.3,1,Italy,background,Latina,25/05/2016,1
NO2,14.5,1,Italy,background,Latina,26/05/2016,1
NO2,22.6,1,Italy,background,Latina,01/02/2017,1
NO2,19.1,1,Italy,background,Latina,02/02/2017,1
NO2,20.4,1,Italy,background,Latina,03/02/2017,1
NO2,30.3,1,Italy,background,Latina,04/02/2017,1
NO2,14.6,1,Italy,background,Latina,05/02/2017,1
NO2,35.0,1,Italy,background,Latina,07/02/2017,1
NO2,27.4,1,Italy,background,Latina,08/02/2017,1
NO2,16.3,1,Italy,background,Latina,09/02/2017,1
NO2,41.3,1,Italy,background,Latina,10/02/2017,1
NO2,31.8,1,Italy,background,Latina,11/02/2017,1
NO2,25.2,1,Italy,background,Latina,12/02/2017,1
NO2,35.9,1,Italy,background,Latina,13/02/2017,1
NO2,33.0,1,Italy,background,Latina,14/02/2017,1
NO2,39.0,1,Italy,background,Latina,15/02/2017,1
NO2,39.3,1,Italy,background,Latina,16/02/2017,1
NO2,39.3,1,Italy,background,Latina,17/02/2017,1
NO2,29.7,1,Italy,background,Latina,18/02/2017,1
NO2,26.0,1,Italy,background,Latina,19/02/2017,1
NO2,39.1,1,Italy,background,Latina,20/02/2017,1
NO2,38.7,1,Italy,background,Latina,21/02/2017,1
NO2,36.7,1,Italy,background,Latina,22/02/2017,1
NO2,34.4,1,Italy,background,Latina,23/02/2017,1
NO2,21.1,1,Italy,background,Latina,24/02/2017,1
NO2,27.4,1,Italy,background,Latina,25/02/2017,1
NO2,24.3,1,Italy,background,Latina,26/02/2017,1
NO2,32.0,1,Italy,background,Latina,27/02/2017,1
NO2,23.7,1,Italy,background,Latina,28/02/2017,1
NO2,32.6,1,Italy,background,Latina,01/03/2017,1
NO2,34.4,1,Italy,background,Latina,02/03/2017,1
NO2,30.1,1,Italy,background,Latina,03/03/2017,1
NO2,16.4,1,Italy,background,Latina,04/03/2017,1
NO2,24.0,1,Italy,background,Latina,05/03/2017,1
NO2,25.9,1,Italy,background,Latina,06/03/2017,1
NO2,26.5,1,Italy,background,Latina,10/03/2017,1
NO2,23.0,1,Italy,background,Latina,11/03/2017,1
NO2,20.8,1,Italy,background,Latina,12/03/2017,1
NO2,30.6,1,Italy,background,Latina,13/03/2017,1
NO2,38.8,1,Italy,background,Latina,14/03/2017,1
NO2,34.9,1,Italy,background,Latina,15/03/2017,1
NO2,41.7,1,Italy,background,Latina,16/03/2017,1
NO2,38.1,1,Italy,background,Latina,17/03/2017,1
NO2,25.8,1,Italy,background,Latina,18/03/2017,1
NO2,26.7,1,Italy,background,Latina,19/03/2017,1
NO2,32.7,1,Italy,background,Latina,20/03/2017,1
NO2,31.7,1,Italy,background,Latina,21/03/2017,1
NO2,26.4,1,Italy,background,Latina,22/03/2017,1
NO2,25.8,1,Italy,background,Latina,23/03/2017,1
NO2,37.4,1,Italy,background,Latina,24/03/2017,1
NO2,28.5,1,Italy,background,Latina,25/03/2017,1
NO2,21.6,1,Italy,background,Latina,26/03/2017,1
NO2,40.0,1,Italy,background,Latina,27/03/2017,1
NO2,38.7,1,Italy,background,Latina,28/03/2017,1
NO2,40.1,1,Italy,background,Latina,29/03/2017,1
NO2,43.7,1,Italy,background,Latina,30/03/2017,1
NO2,36.7,1,Italy,background,Latina,31/03/2017,1
NO2,20.7,1,Italy,background,Latina,01/04/2017,1
NO2,25.7,1,Italy,background,Latina,02/04/2017,1
NO2,38.8,1,Italy,background,Latina,03/04/2017,1
NO2,37.0,1,Italy,background,Latina,04/04/2017,1
NO2,32.5,1,Italy,background,Latina,05/04/2017,1
NO2,27.3,1,Italy,background,Latina,06/04/2017,1
NO2,39.8,1,Italy,background,Latina,07/04/2017,1
NO2,13.3,1,Italy,background,Siracusa,13/04/2016,1
NO2,8.9,1,Italy,background,Siracusa,14/04/2016,1
NO2,8.5,1,Italy,background,Siracusa,15/04/2016,1
NO2,8.3,1,Italy,background,Siracusa,16/04/2016,1
NO2,6.4,1,Italy,background,Siracusa,17/04/2016,1
NO2,11.5,1,Italy,background,Siracusa,18/04/2016,1
NO2,10.6,1,Italy,background,Siracusa,19/04/2016,1
NO2,5.5,1,Italy,background,Siracusa,20/04/2016,1
NO2,4.8,1,Italy,background,Siracusa,21/04/2016,1
NO2,8.6,1,Italy,background,Siracusa,22/04/2016,1
NO2,7.1,1,Italy,background,Siracusa,23/04/2016,1
NO2,2.5,1,Italy,background,Siracusa,24/04/2016,1
NO2,1.6,1,Italy,background,Siracusa,25/04/2016,1
NO2,4.5,1,Italy,background,Siracusa,28/04/2016,1
NO2,5.5,1,Italy,background,Siracusa,29/04/2016,1
NO2,5.3,1,Italy,background,Siracusa,30/04/2016,1
NO2,6.2,1,Italy,background,Siracusa,01/05/2016,1
NO2,3.9,1,Italy,background,Siracusa,02/05/2016,1
NO2,2.6,1,Italy,background,Siracusa,03/05/2016,1
NO2,4.3,1,Italy,background,Siracusa,04/05/2016,1
NO2,6.7,1,Italy,background,Siracusa,05/05/2016,1
NO2,6.5,1,Italy,background,Siracusa,06/05/2016,1
NO2,2.8,1,Italy,background,Siracusa,07/05/2016,1
NO2,2.0,1,Italy,background,Siracusa,08/05/2016,1
NO2,4.2,1,Italy,background,Siracusa,09/05/2016,1
NO2,7.1,1,Italy,background,Siracusa,10/05/2016,1
NO2,6.2,1,Italy,background,Siracusa,11/05/2016,1
NO2,8.9,1,Italy,background,Siracusa,12/05/2016,1
NO2,5.9,1,Italy,background,Siracusa,13/05/2016,1
NO2,3.8,1,Italy,background,Siracusa,14/05/2016,1
NO2,3.0,1,Italy,background,Siracusa,15/05/2016,1
NO2,3.5,1,Italy,background,Siracusa,16/05/2016,1
NO2,7.1,1,Italy,background,Siracusa,17/05/2016,1
NO2,6.4,1,Italy,background,Siracusa,18/05/2016,1
NO2,7.4,1,Italy,background,Siracusa,19/05/2016,1
NO2,6.8,1,Italy,background,Siracusa,20/05/2016,1
NO2,4.2,1,Italy,background,Siracusa,21/05/2016,1
NO2,6.0,1,Italy,background,Siracusa,22/05/2016,1
NO2,8.5,1,Italy,background,Siracusa,23/05/2016,1
NO2,4.9,1,Italy,background,Siracusa,24/05/2016,1
NO2,6.5,1,Italy,background,Siracusa,25/05/2016,1
NO2,10.7,1,Italy,background,Siracusa,26/05/2016,1
NO2,10.5,1,Italy,background,Siracusa,27/05/2016,1
NO2,9.8,1,Italy,background,Siracusa,28/05/2016,1
NO2,7.3,1,Italy,background,Siracusa,29/05/2016,1
NO2,6.8,1,Italy,background,Siracusa,30/05/2016,1
NO2,10.0,1,Italy,background,Siracusa,31/05/2016,1
NO2,8.5,1,Italy,background,Siracusa,04/02/2017,1
NO2,5.3,1,Italy,background,Siracusa,05/02/2017,1
NO2,4.7,1,Italy,background,Siracusa,06/02/2017,1
NO2,9.0,1,Italy,background,Siracusa,07/02/2017,1
NO2,10.0,1,Italy,background,Siracusa,08/02/2017,1
NO2,10.4,1,Italy,background,Siracusa,09/02/2017,1
NO2,10.8,1,Italy,background,Siracusa,10/02/2017,1
NO2,7.1,1,Italy,background,Siracusa,11/02/2017,1
NO2,8.8,1,Italy,background,Siracusa,12/02/2017,1
NO2,9.2,1,Italy,background,Siracusa,13/02/2017,1
NO2,3.1,1,Italy,background,Siracusa,14/02/2017,1
NO2,7.6,1,Italy,background,Siracusa,15/02/2017,1
NO2,16.1,1,Italy,background,Siracusa,16/02/2017,1
NO2,13.6,1,Italy,background,Siracusa,17/02/2017,1
NO2,9.5,1,Italy,background,Siracusa,18/02/2017,1
NO2,11.4,1,Italy,background,Siracusa,21/02/2017,1
NO2,14.1,1,Italy,background,Siracusa,22/02/2017,1
NO2,12.4,1,Italy,background,Siracusa,23/02/2017,1
NO2,14.5,1,Italy,background,Siracusa,24/02/2017,1
NO2,9.5,1,Italy,background,Siracusa,25/02/2017,1
NO2,4.9,1,Italy,background,Siracusa,26/02/2017,1
NO2,4.3,1,Italy,background,Siracusa,27/02/2017,1
NO2,9.2,1,Italy,background,Siracusa,28/02/2017,1
NO2,6.7,1,Italy,background,Siracusa,01/03/2017,1
NO2,9.8,1,Italy,background,Siracusa,02/03/2017,1
NO2,14.6,1,Italy,background,Siracusa,03/03/2017,1
NO2,8.7,1,Italy,background,Siracusa,04/03/2017,1
NO2,7.1,1,Italy,background,Siracusa,05/03/2017,1
NO2,7.6,1,Italy,background,Siracusa,06/03/2017,1
NO2,3.6,1,Italy,background,Siracusa,07/03/2017,1
NO2,5.5,1,Italy,background,Siracusa,08/03/2017,1
NO2,8.3,1,Italy,background,Siracusa,09/03/2017,1
NO2,10.1,1,Italy,background,Siracusa,10/03/2017,1
NO2,6.6,1,Italy,background,Siracusa,11/03/2017,1
NO2,6.7,1,Italy,background,Siracusa,12/03/2017,1
NO2,5.3,1,Italy,background,Siracusa,14/03/2017,1
NO2,6.7,1,Italy,background,Siracusa,15/03/2017,1
NO2,5.6,1,Italy,background,Siracusa,16/03/2017,1
NO2,12.3,1,Italy,background,Siracusa,17/03/2017,1
NO2,12.3,1,Italy,background,Siracusa,18/03/2017,1
NO2,10.0,1,Italy,background,Siracusa,19/03/2017,1
NO2,11.9,1,Italy,background,Siracusa,20/03/2017,1
NO2,9.9,1,Italy,background,Siracusa,21/03/2017,1
NO2,8.3,1,Italy,background,Siracusa,22/03/2017,1
NO2,10.9,1,Italy,background,Siracusa,23/03/2017,1
NO2,13.1,1,Italy,background,Siracusa,24/03/2017,1
NO2,9.9,1,Italy,background,Siracusa,25/03/2017,1
NO2,7.6,1,Italy,background,Siracusa,27/03/2017,1
NO2,4.9,1,Italy,background,Siracusa,28/03/2017,1
NO2,11.4,1,Italy,background,Siracusa,29/03/2017,1
NO2,11.4,1,Italy,background,Siracusa,30/03/2017,1
NO2,18.8,1,Italy,background,Siracusa,31/03/2017,1
NO2,10.7,1,Italy,background,Siracusa,01/04/2017,1
NO2,5.2,1,Italy,background,Siracusa,02/04/2017,1
NO2,6.6,1,Italy,background,Siracusa,03/04/2017,1
NO2,8.2,1,Italy,background,Siracusa,04/04/2017,1
NO2,9.6,1,Italy,background,Siracusa,05/04/2017,1
NO2,12.1,1,Italy,background,Siracusa,06/04/2017,1
NO2,9.2,1,Italy,background,Siracusa,07/04/2017,1
NO2,4.2,1,Italy,background,Siracusa,08/04/2017,1
NO2,5.2,1,Italy,background,Siracusa,09/04/2017,1
NO2,8.0,1,Italy,background,Siracusa,10/04/2017,1
NO2,13.1,1,Italy,background,Siracusa,11/04/2017,1
NO2,13.1,1,Italy,background,Siracusa,12/04/2017,1
NO2,13.0,1,Italy,background,Siracusa,13/04/2017,1
NO2,14.1,1,Italy,background,Siracusa,14/04/2017,1
NO2,9.3,1,Italy,background,Siracusa,15/04/2017,1
NO2,7.5,1,Italy,background,Siracusa,16/04/2017,1
NO2,5.5,1,Italy,background,Siracusa,17/04/2017,1
NO2,6.5,1,Italy,background,Siracusa,18/04/2017,1
NO2,5.7,1,Italy,background,Siracusa,19/04/2017,1
NO2,3.6,1,Italy,background,Siracusa,20/04/2017,1
NO2,7.1,1,Italy,background,Siracusa,21/04/2017,1
NO2,6.0,1,Italy,background,Siracusa,22/04/2017,1
NO2,7.6,1,Italy,background,Siracusa,24/04/2017,1
NO2,2.6,1,Italy,background,Siracusa,25/04/2017,1
NO2,4.7,1,Italy,background,Siracusa,26/04/2017,1
NO2,11.6,1,Italy,background,Siracusa,27/04/2017,1
NO2,11.1,1,Italy,background,Siracusa,28/04/2017,1
NO2,5.6,1,Italy,background,Siracusa,29/04/2017,1
NO2,4.9,1,Italy,background,Siracusa,30/04/2017,1
NO2,8.5,1,Italy,background,Siracusa,01/05/2017,1
NO2,10.7,1,Italy,background,Siracusa,02/05/2017,1
NO2,10.1,1,Italy,background,Siracusa,03/05/2017,1
NO2,9.6,1,Italy,background,Siracusa,04/05/2017,1
NO2,11.0,1,Italy,background,Siracusa,05/05/2017,1
NO2,6.6,1,Italy,background,Siracusa,07/05/2017,1
NO2,7.5,1,Italy,background,Siracusa,08/05/2017,1
NO2,5.1,1,Italy,background,Siracusa,09/05/2017,1
NO2,7.3,1,Italy,background,Siracusa,10/05/2017,1
NO2,8.2,1,Italy,background,Siracusa,11/05/2017,1
NO2,15.3,1,Italy,background,Siracusa,12/05/2017,1
NO2,11.8,1,Italy,background,Siracusa,13/05/2017,1
NO2,10.3,1,Italy,background,Siracusa,14/05/2017,1
NO2,13.6,1,Italy,background,Siracusa,15/05/2017,1
NO2,9.7,1,Italy,background,Siracusa,16/05/2017,1
NO2,7.3,1,Italy,background,Siracusa,17/05/2017,1
NO2,8.3,1,Italy,background,Siracusa,18/05/2017,1
NO2,8.4,1,Italy,background,Siracusa,19/05/2017,1
NO2,5.5,1,Italy,background,Siracusa,20/05/2017,1
NO2,3.7,1,Italy,background,Siracusa,21/05/2017,1
NO2,7.4,1,Italy,background,Siracusa,22/05/2017,1
