"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"Alaska","Denali ","02","068","2020-01-17",41,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-01-18",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-01-19",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-01-20",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-01-21",36,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-01-22",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-01-23",35,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-01-24",35,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-01-25",35,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-01-26",31,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-01-27",27,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-01-28",25,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-01-29",26,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-01-30",26,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-01-31",27,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-01",35,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-02",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-03",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-04",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-05",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-06",36,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-07",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-08",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-09",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-10",35,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-11",35,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-12",31,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-13",36,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-14",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-15",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-16",41,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-17",43,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-18",44,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-19",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-20",41,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-21",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-22",31,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-23",35,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-24",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-25",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-26",34,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-27",34,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-28",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2020-02-29",43,"Good","Ozone","02-068-0003",1
"Alaska","Matanuska-Susitna ","02","170","2020-01-04",87,"Moderate","PM2.5","02-170-0008",1
"Alaska","Matanuska-Susitna ","02","170","2020-01-10",31,"Good","PM2.5","02-170-0008",1
"Arizona","Apache","04","001","2020-01-01",10,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-02",4,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-03",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-04",9,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2020-01-05",12,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-06",7,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-07",9,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-08",11,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-09",5,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-10",6,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2020-01-11",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-12",8,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-13",8,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-14",4,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-15",17,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-16",3,"Good","PM10","04-001-1235",2
"Arizona","Apache","04","001","2020-01-17",5,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-18",8,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-19",7,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-20",17,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-21",3,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-22",5,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2020-01-23",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-24",8,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-25",10,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-26",14,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-27",8,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-28",10,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2020-01-29",9,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-30",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-01-31",7,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-01",9,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-02",5,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-03",10,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2020-02-04",7,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-05",8,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-06",11,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-07",14,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-08",5,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-09",6,"Good","PM10","04-001-1235",2
"Arizona","Apache","04","001","2020-02-10",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-11",3,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-12",10,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-13",12,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-14",15,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-15",18,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2020-02-16",15,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-17",16,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-18",10,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-19",17,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-20",11,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-21",14,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2020-02-22",4,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-23",5,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-24",9,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-25",11,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-26",9,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-27",6,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2020-02-28",15,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-02-29",12,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-01",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-02",9,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-03",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-04",13,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2020-03-05",13,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-06",8,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-07",12,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-08",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-09",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-10",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-11",3,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-12",3,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-13",3,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-14",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-15",7,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-16",7,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2020-03-17",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-18",4,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-19",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-20",10,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-21",13,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-22",10,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2020-03-23",7,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-24",7,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-25",5,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-26",6,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-27",9,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-28",13,"Good","PM10","04-001-1003",2
"Arizona","Apache","04","001","2020-03-29",10,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-30",11,"Good","PM10","04-001-1003",1
"Arizona","Apache","04","001","2020-03-31",8,"Good","PM10","04-001-1003",1
"Arizona","Cochise","04","003","2020-01-01",39,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-02",36,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-03",38,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-04",36,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-05",38,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-06",42,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-07",40,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-08",47,"Good","PM10","04-003-1005",3
"Arizona","Cochise","04","003","2020-01-09",47,"Good","PM10","04-003-1005",3
"Arizona","Cochise","04","003","2020-01-10",39,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-11",40,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-12",42,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-13",41,"Good","PM10","04-003-1005",3
"Arizona","Cochise","04","003","2020-01-14",48,"Good","PM10","04-003-1005",3
"Arizona","Cochise","04","003","2020-01-15",56,"Moderate","PM10","04-003-1005",3
"Arizona","Cochise","04","003","2020-01-16",33,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-17",37,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-18",36,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-19",41,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-20",39,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-21",30,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-22",34,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-23",35,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-24",38,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-25",40,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-26",39,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-27",43,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-28",42,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-29",43,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-30",43,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-01-31",43,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-01",39,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-02",40,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-03",39,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-04",41,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-05",39,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-06",38,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-07",39,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-08",42,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-09",40,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-10",21,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-02-11",41,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-12",40,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-13",40,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-14",44,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-15",43,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-16",46,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-17",44,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-18",43,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-19",40,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-20",43,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-21",29,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-22",29,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-23",42,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-24",39,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-25",46,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-26",41,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-27",40,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-28",40,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-02-29",42,"Good","Ozone","04-003-8001",3
"Arizona","Cochise","04","003","2020-03-01",16,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-02",20,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-03",4,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-04",11,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-05",9,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-06",12,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-07",22,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-08",5,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-09",10,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-10",14,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-11",9,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-12",4,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-13",9,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-14",15,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-15",20,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-16",24,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-17",20,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-18",5,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-19",7,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-20",22,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-21",13,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-22",15,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-23",26,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-24",15,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-25",24,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-26",27,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-27",16,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-28",10,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-29",12,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-30",11,"Good","PM10","04-003-1005",2
"Arizona","Cochise","04","003","2020-03-31",21,"Good","PM10","04-003-1005",2
"Arizona","Coconino","04","005","2020-01-01",43,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2020-01-02",42,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2020-01-03",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2020-01-04",41,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2020-01-05",44,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2020-01-06",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2020-01-07",38,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2020-01-08",41,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2020-01-09",42,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2020-01-10",38,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2020-01-11",38,"Good","Ozone","04-005-8001",1
"Arizona","Coconino","04","005","2020-01-12",39,"Good","Ozone","04-005-8001",1
"Arizona","Coconino","04","005","2020-01-13",43,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2020-01-14",43,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2020-01-15",45,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2020-01-16",43,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2020-01-17",46,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2020-01-18",43,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2020-01-19",44,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2020-01-20",40,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2020-01-21",33,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2020-01-22",36,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2020-01-23",37,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2020-01-24",38,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2020-01-25",37,"Good","Ozone","04-005-8001",2
"Arizona","Coconino","04","005","2020-01-26",39,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2020-01-27",42,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2020-01-28",42,"Good","Ozone","04-005-1008",2
"Arizona","Coconino","04","005","2020-01-29",41,"Good","Ozone","04-005-1008",2
