"id","state","county","population","area","annual_AQI","SO2","O3","PM2.5","PM10","NO2","NO","NOx","CO","incomePerCapita","hospitalExpenditure","healthExpenditure","density"
34033,"New Jersey","Salem",62385,372.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,35236,25,2607,167.458527943308
34035,"New Jersey","Somerset",328934,305.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,70949,0,19262,1078.22466974793
34037,"New Jersey","Sussex",140488,535.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,46630,7,5403,262.124039107396
34039,"New Jersey","Union",556341,105.46,42,0.5553803,NA,8.57842213636364,NA,27.158504,15.569768,35.776984,0.3784435,50797,23792,13528,5275.37454959226
34041,"New Jersey","Warren",105267,362.78,35,0.502739,0.03727375,7.16581811111111,NA,17.607011,15.305502,26.621507,NA,40426,0,9397,290.167594685484
35001,"New Mexico","Bernalillo",679121,1168.77,51,0.6209082,0.0481684166666667,6.16031403030303,24.7370970833333,15.590298,4.24375625,13.5897395,0.1692455,34983,0,15200,581.056153049787
35003,"New Mexico","Catron",3527,6929.49,9,NA,NA,NA,NA,NA,NA,NA,NA,19257,0,0,0.508984066648484
35005,"New Mexico","Chaves",64615,6075.6,15,NA,NA,NA,NA,NA,NA,NA,NA,28254,0,93,10.6351636052406
35006,"New Mexico","Cibola",26675,4542.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,22252,15444,103,5.87287294119201
35007,"New Mexico","Colfax",11941,3768.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,26624,0,390,3.16881131760029
35009,"New Mexico","Curry",48954,1407.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,29449,0,116,34.7738993308614
35011,"New Mexico","De Baca",1748,2334.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,23039,0,188,0.748922459961783
35013,"New Mexico","Dona Ana",218195,3814.88,51,NA,0.0484647,6.66512659259259,29.137165,11.16400925,1.5930485,7.5449975,NA,25106,0,2146,57.1957702470327
35015,"New Mexico","Eddy",58460,4197.8,47,NA,0.050301,NA,NA,9.026602,0.79359,5.938112,NA,34523,6397,270,13.9263423698128
35017,"New Mexico","Grant",26998,3967.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,26007,26649,194,6.80429155776893
35019,"New Mexico","Guadalupe",4300,3031.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,16611,2266,349,1.41829468205461
35021,"New Mexico","Harding",625,2126.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16863,0,12,0.293965476694417
35023,"New Mexico","Hidalgo",4198,3446.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,23967,0,841,1.21815332830364
35025,"New Mexico","Lea",71070,4394.33,45,NA,0.04769425,7.5277392,NA,8.778585,1.109657,6.087608,NA,32550,10246,756,16.1731139900736
35027,"New Mexico","Lincoln",19572,4831.64,10,NA,NA,NA,NA,NA,NA,NA,NA,25100,367,90,4.05079848664222
35028,"New Mexico","Los Alamos",19369,109.35,8,NA,NA,NA,NA,NA,NA,NA,NA,55109,0,0,177.128486511203
35029,"New Mexico","Luna",23709,2965.5,12,NA,NA,NA,19.397355,NA,NA,NA,NA,20933,0,215,7.99494183105716
35031,"New Mexico","McKinley",71367,5455.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,20755,0,1154,13.081372969525
35033,"New Mexico","Mora",4521,1933.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,18589,0,0,2.33812577575507
35035,"New Mexico","Otero",67490,6627.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,23310,13,493,10.1828046543067
35037,"New Mexico","Quay",8253,2881.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,24947,0,22,2.86365623633752
35039,"New Mexico","Rio Arriba",38921,5896.53,43,NA,0.04714175,NA,NA,NA,NA,NA,NA,24053,0,73,6.60066174512807
35041,"New Mexico","Roosevelt",18500,2455.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,28273,0,64,7.53539599524252
35043,"New Mexico","Sandoval",146748,3714.65,44,NA,0.04783275,NA,15.7573766666667,NA,NA,NA,NA,29476,0,1358,39.5052023743825
35045,"New Mexico","San Juan",123958,5538.71,49,0.226980071428571,0.04696225,NA,7.8500125,7.427453,1.5146575,6.21444275,NA,28598,0,727,22.380301550361
35047,"New Mexico","San Miguel",27277,4736,NA,NA,NA,NA,NA,NA,NA,NA,NA,25290,0,705,5.75950168918919
35049,"New Mexico","Santa Fe",150358,1910.95,44,NA,0.04913875,2.882555,NA,NA,NA,NA,NA,42184,0,2245,78.6823307778853
35051,"New Mexico","Sierra",10791,4236.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,23508,0,0,2.54709565948086
35053,"New Mexico","Socorro",16637,6649.06,10,NA,NA,NA,NA,NA,NA,NA,NA,23873,342,84,2.50215819980569
35055,"New Mexico","Taos",32723,2204.77,15,NA,NA,4.9578266,NA,NA,NA,NA,NA,28858,0,46,14.8419109476272
35057,"New Mexico","Torrance",15461,3346.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25184,0,22,4.62060309016467
35059,"New Mexico","Union",4059,3831,NA,NA,NA,NA,NA,NA,NA,NA,NA,30731,0,34,1.05951448707909
35061,"New Mexico","Valencia",76688,1068.29,44,NA,0.047367,NA,NA,NA,NA,NA,NA,26715,0,247,71.7857510601054
36001,"New York","Albany",305506,533.47,37,0.2299934,0.03930475,6.14165464705882,NA,NA,NA,NA,0.198584,42099,20,33746,572.677001518361
36003,"New York","Allegany",46091,1034.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,23292,0,7543,44.5547521460057
36005,"New York","Bronx",1418207,57.42,40,0.6065697,0.041752,7.71168923076923,12.594212,21.4361575,2.977181,19.617956,0.2746435,26001,0,0,24698.833159178
36007,"New York","Broome",190488,715.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,31337,0,17509,266.230607966457
36009,"New York","Cattaraugus",76117,1322.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,28841,0,14432,57.562786898883
36011,"New York","Cayuga",76576,778.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,29033,0,11899,98.3092190569114
36013,"New York","Chautauqua",126903,1500.19,37,0.2187362,0.0437765,5.929565,NA,NA,NA,NA,NA,26986,0,13568,84.5912851038868
36015,"New York","Chemung",83456,410.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,29999,0,8632,203.14987463791
36017,"New York","Chenango",47207,898.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,27661,0,5949,52.5245894343317
36019,"New York","Clinton",80485,1117.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,29500,1,13036,72.0107723140792
36021,"New York","Columbia",59461,648.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,35661,0,10531,91.7155108588351
36023,"New York","Cortland",47581,501.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,27130,0,7830,94.8679094806101
36025,"New York","Delaware",44135,1468.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,28122,14125,7282,30.0624612597149
36027,"New York","Dutchess",294218,825.43,33,0.2640014,0.040419,NA,NA,NA,NA,NA,NA,41667,0,50842,356.442096846492
36029,"New York","Erie",918702,1226.97,38,0.5220768,0.04225875,6.5706975,12.612245,14.96062025,4.9878995,13.9492015,0.23726225,36116,240419,67542,748.756693317685
36031,"New York","Essex",36885,1916.62,42,0.1562122,0.04075675,2.846,NA,NA,0.202706,NA,NA,29145,219,7640,19.2448163955296
36033,"New York","Franklin",50022,1697.54,0,0.202878,NA,NA,NA,NA,NA,NA,NA,25381,150,7038,29.4673468666423
36035,"New York","Fulton",53383,532.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,30033,6,4765,100.166998161144
36037,"New York","Genesee",57280,495.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,29578,0,16561,115.630740658498
36039,"New York","Greene",47188,658.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,30828,0,6201,71.6935839195369
36041,"New York","Hamilton",4416,1807.9,34,0.0612678,0.039248,NA,NA,NA,NA,NA,NA,30834,196,2186,2.44261297638144
36043,"New York","Herkimer",61319,1458.46,27,0.336828,0.032878,NA,NA,NA,NA,NA,NA,27341,351,7747,42.0436624933149
36045,"New York","Jefferson",109834,1857.35,35,NA,0.038868,NA,NA,NA,NA,NA,NA,34309,15,12337,59.1347888120171
36047,"New York","Kings",2559903,96.87,27,NA,NA,7.592373,NA,NA,NA,NA,NA,31768,4472286,1205030,26426.1690925983
36049,"New York","Lewis",26296,1289.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,26193,23260,6500,20.3846541446058
36051,"New York","Livingston",62914,640.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,28454,0,9235,98.2279192493247
36053,"New York","Madison",70941,661.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,30332,8,7523,107.232904044985
36055,"New York","Monroe",741770,1365.95,36,0.2199656,0.03695375,6.40737438461538,9.966667,11.284408,3.4754635,13.500024,0.23525325,39314,45582,63828,543.043303195578
36057,"New York","Montgomery",49221,410.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,30269,0,2856,119.948824174485
36059,"New York","Nassau",1356924,453.32,22,0.3630484,NA,NA,NA,NA,NA,NA,NA,62981,335055,133144,2993.30274419836
36061,"New York","New York",8336817,33.68,39,NA,0.04085725,7.85869975,14.935484,NA,NA,NA,0.273449,120790,0,0,247530.195961995
36063,"New York","Niagara",209281,1139.89,35,NA,0.0408955,NA,NA,NA,NA,NA,NA,30448,0,18862,183.59754011352
36065,"New York","Oneida",228671,1257.16,18,NA,NA,NA,NA,NA,NA,NA,NA,30623,1,19437,181.894905978555
36067,"New York","Onondaga",460528,805.73,37,0.1423336,0.04142925,5.90645877777778,NA,NA,NA,NA,NA,37227,0,59752,571.566157397639
36069,"New York","Ontario",109777,662.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,35527,0,13520,165.711137276213
36071,"New York","Orange",384940,838.58,36,NA,0.0390275,5.826271,NA,NA,NA,NA,NA,34643,0,40662,459.037897397982
36073,"New York","Orleans",40352,817.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,25697,0,5676,49.3584333296637
36075,"New York","Oswego",117124,1312.22,34,NA,0.03888725,NA,NA,NA,NA,NA,NA,26513,29,12988,89.2563746932679
36077,"New York","Otsego",59493,1015.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,28235,262,7199,58.5999369607186
36079,"New York","Putnam",98320,246.27,34,0.1571482,0.04094975,NA,NA,NA,NA,NA,NA,50813,0,11693,399.23661022455
36081,"New York","Queens",2253858,177.35,40,0.4927078,0.038976,6.71849007692308,11.423729,22.44429225,6.668934,20.1592,0.288275,36073,0,0,12708.5311530871
36083,"New York","Rensselaer",158714,665.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,34592,0,18287,238.502689868662
36085,"New York","Richmond",476143,102.62,37,NA,0.04221575,7.566379,NA,NA,NA,NA,NA,42333,0,0,4639.86552328981
36087,"New York","Rockland",325789,199.36,36,NA,0.042832,NA,NA,NA,NA,NA,NA,53482,74252,38423,1634.17435794543
36089,"New York","St. Lawrence",107740,2821.61,17,4.4963537,NA,NA,NA,NA,NA,NA,NA,24854,22708,15458,38.1838737458401
36091,"New York","Saratoga",229863,843.78,33,NA,0.03831925,NA,NA,NA,NA,NA,NA,40714,53,17724,272.420536158714
36093,"New York","Schenectady",155299,209.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,37593,0,11443,740.788971570311
36095,"New York","Schoharie",30999,626.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,29270,0,4710,49.5049346833179
36097,"New York","Schuyler",17807,346.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,27741,0,2930,51.4415299283568
36099,"New York","Seneca",34016,390.53,0,0.3266608,NA,NA,NA,NA,NA,NA,NA,29099,0,4823,87.1021432412363
36101,"New York","Steuben",95379,1404.17,35,0.103303,0.0374035,5.34942477777778,NA,NA,0.05632,NA,0.1686895,35141,1,13925,67.9255360818134
36103,"New York","Suffolk",1476601,2373.39,40,0.139774,0.0451435625,6.408036,NA,6.1799735,NA,NA,NA,47624,9,169231,622.148488027674
36105,"New York","Sullivan",75432,996.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,31490,0,17220,75.6642893683609
36107,"New York","Tioga",48203,522.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,30847,0,6532,92.1769227827284
36109,"New York","Tompkins",102180,491.65,34,0.1367968,0.04050675,NA,NA,NA,NA,NA,NA,30551,0,14922,207.83077392454
36111,"New York","Ulster",177573,1160.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,34051,0,24590,152.972037008322
36113,"New York","Warren",63944,931.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,33126,155,9898,68.6293239457783
36115,"New York","Washington",61204,845.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,27325,0,6608,72.3528507760873
36117,"New York","Wayne",89918,1384.18,35,NA,0.0404565,NA,NA,NA,NA,NA,NA,31613,0,9312,64.961204467627
36119,"New York","Westchester",967506,500.21,36,NA,0.0432645,NA,NA,NA,NA,NA,NA,74878,532138,107830,1934.19963615282
36121,"New York","Wyoming",39859,596.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,27401,34581,5773,66.8236990343348
36123,"New York","Yates",24913,371.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,26299,0,3756,66.9974452064004
37001,"North Carolina","Alamance",169509,434.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,29575,0,28393,389.855105795768
37003,"North Carolina","Alexander",37497,263.29,39,NA,0.04548075,NA,10.620543,NA,NA,NA,NA,28349,0,3493,142.417106612481
37005,"North Carolina","Alleghany",11137,235.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,25905,0,714,47.2868546195652
37007,"North Carolina","Anson",24446,537.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,26196,0,2088,45.5088705623918
37009,"North Carolina","Ashe",27203,426.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,25962,0,607,63.7356200651344
37011,"North Carolina","Avery",17557,247.22,40,NA,0.043613,NA,NA,NA,0.008357,NA,NA,24656,0,950,71.0177170131866
37013,"North Carolina","Beaufort",46994,958,0,0.284188,NA,NA,NA,NA,NA,NA,NA,29175,0,14293,49.0542797494781
37015,"North Carolina","Bertie",18947,741.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,25656,0,280,25.5619114432962
37017,"North Carolina","Bladen",32722,887.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,26033,16736,3787,36.8844051175111
37019,"North Carolina","Brunswick",142820,1050.06,0,2.7717095,NA,NA,NA,NA,NA,NA,NA,29379,19458,8979,136.011275546159
37021,"North Carolina","Buncombe",261191,660.05,38,0.29612575,0.0439135,5.99922277777778,NA,NA,NA,NA,NA,33347,0,51759,395.713961063556
37023,"North Carolina","Burke",90485,514.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,27595,0,25886,175.72973917772
37025,"North Carolina","Cabarrus",216453,365.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,34099,0,4110,592.989425236973
37027,"North Carolina","Caldwell",82178,474.32,39,-0.047727,0.045201,NA,NA,NA,NA,NA,NA,27240,0,8043,173.254343059538
37029,"North Carolina","Camden",10867,305.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,30377,0,251,35.5455972785555
37031,"North Carolina","Carteret",69473,1351.57,37,NA,0.0436785,NA,NA,NA,NA,NA,NA,34241,58068,5122,51.4017032044215
37033,"North Carolina","Caswell",22604,428.47,39,NA,0.04255075,NA,NA,NA,NA,NA,NA,25917,0,2619,52.7551520526525
37035,"North Carolina","Catawba",159551,413.52,33,NA,NA,7.37774442857143,NA,NA,NA,NA,NA,31051,107882,41083,385.836235248597
37037,"North Carolina","Chatham",74470,709.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,41901,0,5064,105.008601483403
37039,"North Carolina","Cherokee",28612,466.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,23116,0,2177,61.3083631532709
37041,"North Carolina","Chowan",13943,233.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,29610,0,2283,59.759129093091
37043,"North Carolina","Clay",11231,220.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,24519,0,1848,50.9111514052584
37045,"North Carolina","Cleveland",97947,468.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,28151,106676,11713,209.149922060174
37047,"North Carolina","Columbus",55508,953.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,27592,0,7020,58.2064510716832
37049,"North Carolina","Craven",102139,761.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,33242,147341,7405,134.072353049277
37051,"North Carolina","Cumberland",335509,658.5,41,-0.0264796,0.046005375,7.51140788888889,13.547877,NA,NA,NA,NA,36548,319727,35950,509.504935459377
37053,"North Carolina","Currituck",27763,525.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,32346,0,1475,52.8134987064374
37055,"North Carolina","Dare",37009,1561.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,35490,0,10197,23.699562625273
37057,"North Carolina","Davidson",167609,566.81,35,NA,NA,8.36496933333333,NA,NA,NA,NA,NA,29332,0,19743,295.70579206436
37059,"North Carolina","Davie",42846,266.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,34594,0,4961,160.538049383641
37061,"North Carolina","Duplin",58741,819.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,25214,0,3723,71.7096990783129
37063,"North Carolina","Durham",321488,298.12,42,0.188077833333333,0.04553625,7.612448,12.434548,NA,NA,NA,NA,37308,0,46093,1078.38454313699
37065,"North Carolina","Edgecombe",51472,506.61,36,NA,0.04389175,NA,NA,NA,NA,NA,NA,26605,0,9057,101.60083693571
37067,"North Carolina","Forsyth",382295,412.91,45,0.3830368,0.0470488333333333,8.11320216666667,14.1894305,10.8135035,1.509703,8.125596,NA,37600,0,54464,925.855513307985
37069,"North Carolina","Franklin",69685,494.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,27685,0,6200,141.022787064395
37071,"North Carolina","Gaston",224529,363.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,31585,0,75088,617.092208327608
37073,"North Carolina","Gates",11562,345.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,24302,0,47,33.4519572953737
37075,"North Carolina","Graham",8441,301.61,44,NA,0.04734875,NA,NA,NA,NA,NA,NA,25487,0,2908,27.9864725970624
37077,"North Carolina","Granville",60443,536.6,44,NA,0.04726475,NA,NA,NA,NA,NA,NA,25763,24301,645,112.640700708162
37079,"North Carolina","Greene",21069,265.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,23442,0,1027,79.2335752698281
37081,"North Carolina","Guilford",537174,657.73,42,NA,0.04866625,6.8515658,14.748485,NA,NA,NA,NA,37013,0,76837,816.708983929576
37083,"North Carolina","Halifax",50010,730.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,25153,0,14804,68.4159404626729
37085,"North Carolina","Harnett",135976,601.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,26612,0,19301,226.136703808415
37087,"North Carolina","Haywood",62317,554.85,43,1.821919,0.0463793333333333,NA,NA,NA,NA,NA,NA,29356,0,31542,112.313237812021
37089,"North Carolina","Henderson",117417,374.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,33500,115717,19473,313.237294917967
37091,"North Carolina","Hertford",23677,360.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,24923,0,5016,65.61815813541
37093,"North Carolina","Hoke",55234,392.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,24050,0,5438,140.770191400974
37095,"North Carolina","Hyde",4937,1424,20,NA,NA,NA,NA,NA,NA,NA,NA,27312,0,2073,3.46699438202247
37097,"North Carolina","Iredell",181806,593.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,31715,0,8395,306.369856088437
37099,"North Carolina","Jackson",43938,494.36,26,NA,NA,6.461121,NA,NA,NA,NA,NA,27762,0,3364,88.878550044502
37101,"North Carolina","Johnston",209339,795.9,40,NA,0.04521625,8.0954346,NA,NA,NA,NA,NA,31238,51469,15914,263.021736399045
37103,"North Carolina","Jones",9419,474.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,28860,0,875,19.8403336563171
37105,"North Carolina","Lee",61779,259.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,30052,0,2814,238.197871684146
37107,"North Carolina","Lenoir",55949,402.11,42,NA,0.0456825,NA,NA,NA,NA,NA,NA,29600,30468,5264,139.138544179453
37109,"North Carolina","Lincoln",86111,307.06,44,NA,0.04831875,NA,NA,NA,NA,NA,NA,30450,0,5786,280.437048133915
37111,"North Carolina","McDowell",45756,446.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,24447,0,1331,102.493112022042
37113,"North Carolina","Macon",35858,519.44,33,NA,0.0387345,NA,NA,NA,NA,NA,NA,28443,0,4317,69.0320344986909
37115,"North Carolina","Madison",21755,451.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,25008,0,1502,48.1720953920418
37117,"North Carolina","Martin",22440,462.9,36,-0.106373666666667,0.04643775,NA,7.765095,NA,NA,NA,NA,27786,0,6303,48.4769928710305
37119,"North Carolina","Mecklenburg",1110356,549.74,45,0.2915622,0.046235,8.54404373913044,13.303974,13.6382135,4.12063466666667,13.938844,0.29165,45483,1125467,119227,2019.78389784262
37121,"North Carolina","Mitchell",14964,222.15,22,NA,NA,5.5514402,NA,NA,NA,NA,NA,23710,0,550,67.3598919648886
37123,"North Carolina","Montgomery",27173,501.1,39,NA,0.043495,7.8830918,NA,NA,NA,NA,NA,26270,0,2176,54.2267012572341
37125,"North Carolina","Moore",100880,706.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,37800,0,6439,142.830848518314
37127,"North Carolina","Nash",94298,542.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,31374,118133,23642,173.750737028302
37129,"North Carolina","New Hanover",234473,327.93,34,NA,0.04383275,3.8463678,NA,NA,NA,NA,NA,35461,384786,53894,715.009300765407
37131,"North Carolina","Northampton",19483,550.26,32,NA,NA,8.0041926,NA,3.258747,0.155354,1.899709,NA,28389,0,3083,35.4068985570458
37133,"North Carolina","Onslow",197938,908.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,35222,95304,21101,217.883010809502
37135,"North Carolina","Orange",148476,401.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,43844,0,29009,370.125888071794
37137,"North Carolina","Pamlico",12726,566.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,32036,0,1201,22.4745690873128
37139,"North Carolina","Pasquotank",39824,289.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,25822,71743,11128,137.585075142512
37141,"North Carolina","Pender",63060,932.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,26669,0,4037,67.6108889341582
37143,"North Carolina","Perquimans",13463,328.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,28122,0,442,40.9271925824593
37145,"North Carolina","Person",39490,404.1,39,1.7278445,0.047495,NA,NA,NA,NA,NA,NA,27706,0,4192,97.7233358079683
37147,"North Carolina","Pitt",180742,654.81,38,NA,0.045384,6.60185255555556,NA,NA,NA,NA,NA,30984,0,25036,276.022052198348
37149,"North Carolina","Polk",20724,238.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,38715,0,684,86.8639450079638
37151,"North Carolina","Randolph",143667,789.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,27160,0,17377,181.863868248161
37153,"North Carolina","Richmond",44829,479.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,25574,0,3351,93.4638478859144
37155,"North Carolina","Robeson",130625,951.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,22943,0,12928,137.345305813452
37157,"North Carolina","Rockingham",91010,572.35,44,NA,0.0472235,NA,NA,NA,NA,NA,NA,27550,0,14684,159.011094609941
37159,"North Carolina","Rowan",142088,523.89,43,NA,0.049036,8.9762544,NA,NA,NA,NA,NA,29407,0,6425,271.21724026036
37161,"North Carolina","Rutherford",67029,565.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,26702,0,18930,118.429979857946
37163,"North Carolina","Sampson",63531,947.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,26553,0,13437,67.0504796783147
37165,"North Carolina","Scotland",34823,320.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,24326,0,3316,108.601278652737
37167,"North Carolina","Stanly",62806,404.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,28803,0,4620,155.345040811279
37169,"North Carolina","Stokes",45591,455.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,27141,0,4071,100.002193463479
37171,"North Carolina","Surry",71783,537.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,28497,0,28822,133.472787787509
37173,"North Carolina","Swain",14271,540.65,37,NA,0.040504,7.1704752,NA,NA,NA,NA,NA,24500,0,2888,26.3960048090262
37175,"North Carolina","Transylvania",34385,380.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,31837,0,2912,90.3513151325643
37177,"North Carolina","Tyrrell",4016,600.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,24714,0,100,6.68976545842217
37179,"North Carolina","Union",239859,639.64,45,NA,0.04843625,NA,NA,NA,NA,NA,NA,32086,0,8432,374.990619723595
37181,"North Carolina","Vance",44535,269.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,26730,0,21049,165.036131183991
37183,"North Carolina","Wake",1111761,857.5,46,0.128050833333333,0.042815,8.75156742857143,14.6051585,11.27563125,4.00853733333333,12.305425,0.28133325,41714,0,94088,1296.51428571429
37185,"North Carolina","Warren",19731,443.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,21770,0,2999,44.4562107113084
37187,"North Carolina","Washington",11580,424.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,26323,6128,112,27.2945835101117
37189,"North Carolina","Watauga",56177,312.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,30568,0,6084,179.61695869037
37191,"North Carolina","Wayne",123131,556.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,28974,0,16072,221.172223020549
37193,"North Carolina","Wilkes",68412,759.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,30659,0,6048,90.0205273961787
37195,"North Carolina","Wilson",81801,374.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,30833,0,19739,218.549787597852
37197,"North Carolina","Yadkin",37667,337.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,27611,0,3374,111.596006280923
37199,"North Carolina","Yancey",18069,313.13,45,NA,0.0483885,NA,NA,NA,NA,NA,NA,22797,0,7650,57.7044677929295
38001,"North Dakota","Adams",2216,988.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,32011,0,30,2.24089635854342
38003,"North Dakota","Barnes",10415,1513.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,36260,0,690,6.88212827256268
38005,"North Dakota","Benson",6832,1439.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,24533,0,236,4.74645509556131
38007,"North Dakota","Billings",928,1153.47,33,1.549277,0.0413505,3.4409472,NA,NA,NA,NA,NA,32677,0,24,0.804528943102118
38009,"North Dakota","Bottineau",6282,1697.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,42736,0,0,3.70001708062645
38011,"North Dakota","Bowman",3024,1167.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,42903,0,38,2.59119302845685
38013,"North Dakota","Burke",2115,1129.33,32,1.65054975,0.040581,3.4575256,8.186103,3.2240995,0.219723,2.217981,NA,44732,0,27,1.87279183232536
38015,"North Dakota","Burleigh",95626,1668.12,31,0.76497175,0.038359,5.33011177777778,15.689774,8.2099425,0.927341,5.731208,0.162088,37269,0,1721,57.3256120662782
